countryCode,genus,species,decimalLongitude,decimalLatitude
AU,Limnodynastes,Limnodynastes tasmaniensis,149.602355,-35.744738
AU,Limnodynastes,Limnodynastes tasmaniensis,152.162515,-31.974613
AU,Limnodynastes,Limnodynastes tasmaniensis,149.521677,-33.512671
AU,Limnodynastes,Limnodynastes tasmaniensis,151.195755,-32.621845
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821177,-34.731609
AU,Limnodynastes,Limnodynastes tasmaniensis,151.6951,-30.520258
AU,Limnodynastes,Limnodynastes tasmaniensis,148.914282,-36.113057
AU,Limnodynastes,Limnodynastes tasmaniensis,151.40609,-31.29701
AU,Limnodynastes,Limnodynastes tasmaniensis,148.8,-32.3
AU,Limnodynastes,Limnodynastes tasmaniensis,150.926615,-33.512254
AU,Limnodynastes,Limnodynastes tasmaniensis,138.19331,-32.80938
AU,Limnodynastes,Limnodynastes tasmaniensis,138.5104,-35.047596
AU,Limnodynastes,Limnodynastes tasmaniensis,146.761508,-19.225304
AU,Limnodynastes,Limnodynastes tasmaniensis,141.750946,-38.090142
AU,Limnodynastes,Limnodynastes tasmaniensis,146.771287,-19.233187
AU,Limnodynastes,Limnodynastes tasmaniensis,145.059044,-37.790814
AU,Limnodynastes,Limnodynastes tasmaniensis,144.840123,-37.611796
AU,Limnodynastes,Limnodynastes tasmaniensis,142.025688,-37.722501
AU,Limnodynastes,Limnodynastes tasmaniensis,146.779301,-19.231173
AU,Limnodynastes,Limnodynastes tasmaniensis,152.057633,-28.205636
AU,Limnodynastes,Limnodynastes tasmaniensis,145.588428,-38.199115
AU,Limnodynastes,Limnodynastes tasmaniensis,150.963613,-33.957203
AU,Limnodynastes,Limnodynastes tasmaniensis,144.9,-37.3
AU,Limnodynastes,Limnodynastes tasmaniensis,151.52832,-29.84009
AU,Limnodynastes,Limnodynastes tasmaniensis,138.50337,-32.89797
AU,Limnodynastes,Limnodynastes tasmaniensis,143.799558,-37.22873
AU,Limnodynastes,Limnodynastes tasmaniensis,143.80131,-37.229
AU,Limnodynastes,Limnodynastes tasmaniensis,143.800793,-37.23034
AU,Limnodynastes,Limnodynastes tasmaniensis,144.385682,-37.854802
AU,Limnodynastes,Limnodynastes tasmaniensis,144.395311,-38.061689
AU,Limnodynastes,Limnodynastes tasmaniensis,148.85283,-34.746846
AU,Limnodynastes,Limnodynastes tasmaniensis,146.991191,-36.036166
AU,Limnodynastes,Limnodynastes tasmaniensis,149.125616,-35.226342
AU,Limnodynastes,Limnodynastes tasmaniensis,138.7,-34.8
AU,Limnodynastes,Limnodynastes tasmaniensis,138.749034,-35.48468
AU,Limnodynastes,Limnodynastes tasmaniensis,138.926052,-35.544403
AU,Limnodynastes,Limnodynastes tasmaniensis,140.666503,-37.662501
AU,Limnodynastes,Limnodynastes tasmaniensis,138.769444,-35.498138
AU,Limnodynastes,Limnodynastes tasmaniensis,140.675894,-37.678931
AU,Limnodynastes,Limnodynastes tasmaniensis,138.937982,-35.549905
AU,Limnodynastes,Limnodynastes tasmaniensis,140.673527,-37.680033
AU,Limnodynastes,Limnodynastes tasmaniensis,138.924326,-35.553602
AU,Limnodynastes,Limnodynastes tasmaniensis,140.6975,-37.687661
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821148,-34.731639
AU,Limnodynastes,Limnodynastes tasmaniensis,140.908105,-37.629056
AU,Limnodynastes,Limnodynastes tasmaniensis,140.78567,-37.705151
AU,Limnodynastes,Limnodynastes tasmaniensis,138.913722,-35.550847
AU,Limnodynastes,Limnodynastes tasmaniensis,145.130736,-38.007492
AU,Limnodynastes,Limnodynastes tasmaniensis,145.212579,-37.92739
AU,Limnodynastes,Limnodynastes tasmaniensis,149.061338,-33.46894
AU,Limnodynastes,Limnodynastes tasmaniensis,145.553178,-37.685603
AU,Limnodynastes,Limnodynastes tasmaniensis,153.104447,-29.663493
AU,Limnodynastes,Limnodynastes tasmaniensis,145.078995,-38.270442
AU,Limnodynastes,Limnodynastes tasmaniensis,139.161311,-34.693762
AU,Limnodynastes,Limnodynastes tasmaniensis,146.308386,-38.689137
AU,Limnodynastes,Limnodynastes tasmaniensis,150.134195,-33.372253
AU,Limnodynastes,Limnodynastes tasmaniensis,149.161862,-35.181471
AU,Limnodynastes,Limnodynastes tasmaniensis,138.405099,-31.742218
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821215,-34.731701
AU,Limnodynastes,Limnodynastes tasmaniensis,138.82124,-34.731748
AU,Limnodynastes,Limnodynastes tasmaniensis,137.668431,-33.935303
AU,Limnodynastes,Limnodynastes tasmaniensis,138.478611,-33.003057
AU,Limnodynastes,Limnodynastes tasmaniensis,138.511499,-31.12328
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821022,-34.732168
AU,Limnodynastes,Limnodynastes tasmaniensis,140.745142,-37.700528
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821246,-34.73165
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821341,-34.731504
AU,Limnodynastes,Limnodynastes tasmaniensis,138.596462,-35.552883
AU,Limnodynastes,Limnodynastes tasmaniensis,139.1792,-35.155701
AU,Limnodynastes,Limnodynastes tasmaniensis,138.49993,-34.821123
AU,Limnodynastes,Limnodynastes tasmaniensis,140.744958,-37.699866
AU,Limnodynastes,Limnodynastes tasmaniensis,144.384252,-37.854889
AU,Limnodynastes,Limnodynastes tasmaniensis,144.384361,-37.854658
AU,Limnodynastes,Limnodynastes tasmaniensis,150.944706,-33.615321
AU,Limnodynastes,Limnodynastes tasmaniensis,145.124802,-37.687348
AU,Limnodynastes,Limnodynastes tasmaniensis,151.069219,-31.158326
AU,Limnodynastes,Limnodynastes tasmaniensis,144.359455,-38.308095
AU,Limnodynastes,Limnodynastes tasmaniensis,144.430398,-37.889961
AU,Limnodynastes,Limnodynastes tasmaniensis,150.2266,-34.2645
AU,Limnodynastes,Limnodynastes tasmaniensis,138.751464,-35.003704
AU,Limnodynastes,Limnodynastes tasmaniensis,144.38522,-37.854844
AU,Limnodynastes,Limnodynastes tasmaniensis,145.12355,-38.0336
AU,Limnodynastes,Limnodynastes tasmaniensis,138.508952,-34.93441
AU,Limnodynastes,Limnodynastes tasmaniensis,149.138026,-35.35738
AU,Limnodynastes,Limnodynastes tasmaniensis,138.357803,-35.465305
AU,Limnodynastes,Limnodynastes tasmaniensis,143.744,-37.55769
AU,Limnodynastes,Limnodynastes tasmaniensis,145.123581,-38.033639
AU,Limnodynastes,Limnodynastes tasmaniensis,149.2464,-35.3724
AU,Limnodynastes,Limnodynastes tasmaniensis,148.997462,-35.207593
AU,Limnodynastes,Limnodynastes tasmaniensis,149.00145,-35.204824
AU,Limnodynastes,Limnodynastes tasmaniensis,149.2464,-35.3724
AU,Limnodynastes,Limnodynastes tasmaniensis,149.014,-35.2031
AU,Limnodynastes,Limnodynastes tasmaniensis,152.1,-26.2
AU,Limnodynastes,Limnodynastes tasmaniensis,145.123634,-38.034313
AU,Limnodynastes,Limnodynastes tasmaniensis,149.084234,-35.452922
AU,Limnodynastes,Limnodynastes tasmaniensis,147.552,-30.938
AU,Limnodynastes,Limnodynastes tasmaniensis,147.562,-30.943
AU,Limnodynastes,Limnodynastes tasmaniensis,149.26829,-29.222892
AU,Limnodynastes,Limnodynastes tasmaniensis,147.533,-30.747
AU,Limnodynastes,Limnodynastes tasmaniensis,149.230162,-29.584741
AU,Limnodynastes,Limnodynastes tasmaniensis,149.26829,-29.222892
AU,Limnodynastes,Limnodynastes tasmaniensis,149.655971,-29.526218
AU,Limnodynastes,Limnodynastes tasmaniensis,147.518,-30.827
AU,Limnodynastes,Limnodynastes tasmaniensis,147.533,-30.747
AU,Limnodynastes,Limnodynastes tasmaniensis,147.514,-30.703
AU,Limnodynastes,Limnodynastes tasmaniensis,149.43081,-29.34484
AU,Limnodynastes,Limnodynastes tasmaniensis,147.505,-31.059
AU,Limnodynastes,Limnodynastes tasmaniensis,149.29223,-29.230245
AU,Limnodynastes,Limnodynastes tasmaniensis,147.496,-31.039
AU,Limnodynastes,Limnodynastes tasmaniensis,149.24308,-29.209143
AU,Limnodynastes,Limnodynastes tasmaniensis,147.518,-30.827
AU,Limnodynastes,Limnodynastes tasmaniensis,147.505,-31.059
AU,Limnodynastes,Limnodynastes tasmaniensis,147.5138,-30.6527
AU,Limnodynastes,Limnodynastes tasmaniensis,147.552,-30.938
AU,Limnodynastes,Limnodynastes tasmaniensis,149.187594,-29.608905
AU,Limnodynastes,Limnodynastes tasmaniensis,147.531,-30.806
AU,Limnodynastes,Limnodynastes tasmaniensis,147.536,-30.762
AU,Limnodynastes,Limnodynastes tasmaniensis,149.207579,-29.207522
AU,Limnodynastes,Limnodynastes tasmaniensis,147.531,-30.806
AU,Limnodynastes,Limnodynastes tasmaniensis,147.54338,-30.89861
AU,Limnodynastes,Limnodynastes tasmaniensis,147.562,-30.943
AU,Limnodynastes,Limnodynastes tasmaniensis,147.536,-30.762
AU,Limnodynastes,Limnodynastes tasmaniensis,147.76282,-31.07428
AU,Limnodynastes,Limnodynastes tasmaniensis,147.54338,-30.89861
AU,Limnodynastes,Limnodynastes tasmaniensis,147.569,-30.899
AU,Limnodynastes,Limnodynastes tasmaniensis,149.267304,-29.528602
AU,Limnodynastes,Limnodynastes tasmaniensis,147.496,-31.039
AU,Limnodynastes,Limnodynastes tasmaniensis,147.71221,-30.87644
AU,Limnodynastes,Limnodynastes tasmaniensis,149.303574,-29.342502
AU,Limnodynastes,Limnodynastes tasmaniensis,147.514,-30.703
AU,Limnodynastes,Limnodynastes tasmaniensis,149.303275,-29.242918
AU,Limnodynastes,Limnodynastes tasmaniensis,140.926993,-33.957494
AU,Limnodynastes,Limnodynastes tasmaniensis,140.89847,-33.99058
AU,Limnodynastes,Limnodynastes tasmaniensis,140.745163,-37.700104
AU,Limnodynastes,Limnodynastes tasmaniensis,140.640574,-37.726227
AU,Limnodynastes,Limnodynastes tasmaniensis,140.745171,-37.699585
AU,Limnodynastes,Limnodynastes tasmaniensis,138.576872,-35.090149
AU,Limnodynastes,Limnodynastes tasmaniensis,138.828443,-35.390859
AU,Limnodynastes,Limnodynastes tasmaniensis,139.021071,-34.898557
AU,Limnodynastes,Limnodynastes tasmaniensis,138.928929,-35.544769
AU,Limnodynastes,Limnodynastes tasmaniensis,139.922798,-34.083485
AU,Limnodynastes,Limnodynastes tasmaniensis,138.880751,-35.252179
AU,Limnodynastes,Limnodynastes tasmaniensis,140.625237,-37.161346
AU,Limnodynastes,Limnodynastes tasmaniensis,138.479612,-33.003242
AU,Limnodynastes,Limnodynastes tasmaniensis,139.939207,-34.08537
AU,Limnodynastes,Limnodynastes tasmaniensis,140.743551,-34.171509
AU,Limnodynastes,Limnodynastes tasmaniensis,139.384668,-35.331512
AU,Limnodynastes,Limnodynastes tasmaniensis,139.566916,-34.764832
AU,Limnodynastes,Limnodynastes tasmaniensis,138.511011,-34.934379
AU,Limnodynastes,Limnodynastes tasmaniensis,140.926636,-33.956824
AU,Limnodynastes,Limnodynastes tasmaniensis,140.745209,-37.700104
AU,Limnodynastes,Limnodynastes tasmaniensis,140.926702,-33.958099
AU,Limnodynastes,Limnodynastes tasmaniensis,138.915367,-35.040745
AU,Limnodynastes,Limnodynastes tasmaniensis,139.918095,-34.082038
AU,Limnodynastes,Limnodynastes tasmaniensis,138.724679,-35.025683
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821064,-34.731421
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821126,-34.732208
AU,Limnodynastes,Limnodynastes tasmaniensis,138.836468,-35.169153
AU,Limnodynastes,Limnodynastes tasmaniensis,140.880904,-33.973712
AU,Limnodynastes,Limnodynastes tasmaniensis,140.879193,-33.945837
AU,Limnodynastes,Limnodynastes tasmaniensis,140.745209,-37.700104
AU,Limnodynastes,Limnodynastes tasmaniensis,138.870551,-35.048218
AU,Limnodynastes,Limnodynastes tasmaniensis,138.687073,-34.826659
AU,Limnodynastes,Limnodynastes tasmaniensis,138.831624,-35.407586
AU,Limnodynastes,Limnodynastes tasmaniensis,140.345437,-34.205357
AU,Limnodynastes,Limnodynastes tasmaniensis,140.737702,-37.127991
AU,Limnodynastes,Limnodynastes tasmaniensis,140.713128,-34.190918
AU,Limnodynastes,Limnodynastes tasmaniensis,140.580751,-37.720581
AU,Limnodynastes,Limnodynastes tasmaniensis,140.625239,-37.161346
AU,Limnodynastes,Limnodynastes tasmaniensis,140.710408,-37.785614
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821363,-34.731785
AU,Limnodynastes,Limnodynastes tasmaniensis,138.612978,-34.81454
AU,Limnodynastes,Limnodynastes tasmaniensis,138.723441,-34.803769
AU,Limnodynastes,Limnodynastes tasmaniensis,140.744787,-34.219432
AU,Limnodynastes,Limnodynastes tasmaniensis,139.021069,-34.898712
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821381,-34.731696
AU,Limnodynastes,Limnodynastes tasmaniensis,148.998255,-36.168666
AU,Limnodynastes,Limnodynastes tasmaniensis,143.97792,-37.770066
AU,Limnodynastes,Limnodynastes tasmaniensis,145.130675,-38.007539
AU,Limnodynastes,Limnodynastes tasmaniensis,147.282714,-42.861821
AU,Limnodynastes,Limnodynastes tasmaniensis,138.62382,-34.787815
AU,Limnodynastes,Limnodynastes tasmaniensis,145.208695,-37.860677
AU,Limnodynastes,Limnodynastes tasmaniensis,151.489703,-26.963845
AU,Limnodynastes,Limnodynastes tasmaniensis,148.995298,-35.232359
AU,Limnodynastes,Limnodynastes tasmaniensis,148.99472,-35.23173
AU,Limnodynastes,Limnodynastes tasmaniensis,148.99472,-35.23173
AU,Limnodynastes,Limnodynastes tasmaniensis,148.995298,-35.232359
AU,Limnodynastes,Limnodynastes tasmaniensis,148.907153,-35.535469
AU,Limnodynastes,Limnodynastes tasmaniensis,149.119162,-36.230765
AU,Limnodynastes,Limnodynastes tasmaniensis,148.99472,-35.23173
AU,Limnodynastes,Limnodynastes tasmaniensis,148.992731,-35.229076
AU,Limnodynastes,Limnodynastes tasmaniensis,148.99472,-35.23173
AU,Limnodynastes,Limnodynastes tasmaniensis,149.27286,-35.347952
AU,Limnodynastes,Limnodynastes tasmaniensis,138.6,-34.8
AU,Limnodynastes,Limnodynastes tasmaniensis,149.442,-35.5487
AU,Limnodynastes,Limnodynastes tasmaniensis,149.13051,-35.254749
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1024,-35.1092
AU,Limnodynastes,Limnodynastes tasmaniensis,149.06589,-35.365556
AU,Limnodynastes,Limnodynastes tasmaniensis,149.105994,-35.390057
AU,Limnodynastes,Limnodynastes tasmaniensis,149.118015,-35.2576
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1004,-35.1055
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1239,-35.2633
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1239,-35.2633
AU,Limnodynastes,Limnodynastes tasmaniensis,149.06589,-35.365556
AU,Limnodynastes,Limnodynastes tasmaniensis,149.13051,-35.254749
AU,Limnodynastes,Limnodynastes tasmaniensis,149.119449,-35.172677
AU,Limnodynastes,Limnodynastes tasmaniensis,149.13051,-35.254749
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1238,-35.1861
AU,Limnodynastes,Limnodynastes tasmaniensis,149.270347,-35.573465
AU,Limnodynastes,Limnodynastes tasmaniensis,149.14658,-35.172269
AU,Limnodynastes,Limnodynastes tasmaniensis,149.10166,-35.2005
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1239,-35.2633
AU,Limnodynastes,Limnodynastes tasmaniensis,149.14658,-35.172269
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1019,-35.1062
AU,Limnodynastes,Limnodynastes tasmaniensis,149.105994,-35.390057
AU,Limnodynastes,Limnodynastes tasmaniensis,149.12389,-35.18618
AU,Limnodynastes,Limnodynastes tasmaniensis,149.10663,-35.390434
AU,Limnodynastes,Limnodynastes tasmaniensis,149.118015,-35.2576
AU,Limnodynastes,Limnodynastes tasmaniensis,149.118015,-35.2576
AU,Limnodynastes,Limnodynastes tasmaniensis,149.10663,-35.390434
AU,Limnodynastes,Limnodynastes tasmaniensis,149.118015,-35.2576
AU,Limnodynastes,Limnodynastes tasmaniensis,149.120867,-35.16724
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1238,-35.1861
AU,Limnodynastes,Limnodynastes tasmaniensis,149.139913,-35.174179
AU,Limnodynastes,Limnodynastes tasmaniensis,149.262974,-35.028496
AU,Limnodynastes,Limnodynastes tasmaniensis,149.12389,-35.18618
AU,Limnodynastes,Limnodynastes tasmaniensis,148.960425,-35.401201
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1016,-35.1083
AU,Limnodynastes,Limnodynastes tasmaniensis,149.0532,-35.2176
AU,Limnodynastes,Limnodynastes tasmaniensis,149.119162,-36.230765
AU,Limnodynastes,Limnodynastes tasmaniensis,149.089712,-35.29841
AU,Limnodynastes,Limnodynastes tasmaniensis,149.119439,-35.171441
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1239,-35.2633
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1123,-35.2456
AU,Limnodynastes,Limnodynastes tasmaniensis,149.119439,-35.171441
AU,Limnodynastes,Limnodynastes tasmaniensis,149.10166,-35.2005
AU,Limnodynastes,Limnodynastes tasmaniensis,149.120867,-35.16724
AU,Limnodynastes,Limnodynastes tasmaniensis,149.06921,-35.360571
AU,Limnodynastes,Limnodynastes tasmaniensis,149.06921,-35.360571
AU,Limnodynastes,Limnodynastes tasmaniensis,149.07906,-35.422944
AU,Limnodynastes,Limnodynastes tasmaniensis,149.111692,-35.280547
AU,Limnodynastes,Limnodynastes tasmaniensis,149.1688,-35.2412
AU,Limnodynastes,Limnodynastes tasmaniensis,149.131362,-35.21304
AU,Limnodynastes,Limnodynastes tasmaniensis,148.995298,-35.232359
AU,Limnodynastes,Limnodynastes tasmaniensis,149.131362,-35.21304
AU,Limnodynastes,Limnodynastes tasmaniensis,145.303115,-37.777792
AU,Limnodynastes,Limnodynastes tasmaniensis,140.281017,-34.176862
AU,Limnodynastes,Limnodynastes tasmaniensis,140.25402,-34.175232
AU,Limnodynastes,Limnodynastes tasmaniensis,138.946218,-35.55304
AU,Limnodynastes,Limnodynastes tasmaniensis,140.261694,-34.168213
AU,Limnodynastes,Limnodynastes tasmaniensis,140.311439,-34.160217
AU,Limnodynastes,Limnodynastes tasmaniensis,140.271428,-34.172518
AU,Limnodynastes,Limnodynastes tasmaniensis,138.946219,-35.55307
AU,Limnodynastes,Limnodynastes tasmaniensis,138.746037,-35.013192
AU,Limnodynastes,Limnodynastes tasmaniensis,139.191482,-35.511152
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821381,-34.731696
AU,Limnodynastes,Limnodynastes tasmaniensis,140.356623,-34.164133
AU,Limnodynastes,Limnodynastes tasmaniensis,138.956006,-35.557556
AU,Limnodynastes,Limnodynastes tasmaniensis,138.991928,-34.412648
AU,Limnodynastes,Limnodynastes tasmaniensis,139.148693,-35.375576
AU,Limnodynastes,Limnodynastes tasmaniensis,138.040819,-32.837942
AU,Limnodynastes,Limnodynastes tasmaniensis,138.625191,-35.534271
AU,Limnodynastes,Limnodynastes tasmaniensis,140.799815,-34.217178
AU,Limnodynastes,Limnodynastes tasmaniensis,138.637527,-34.974879
AU,Limnodynastes,Limnodynastes tasmaniensis,140.245955,-34.175278
AU,Limnodynastes,Limnodynastes tasmaniensis,140.814926,-34.06208
AU,Limnodynastes,Limnodynastes tasmaniensis,139.368357,-35.031372
AU,Limnodynastes,Limnodynastes tasmaniensis,140.261708,-34.168575
AU,Limnodynastes,Limnodynastes tasmaniensis,139.53479,-34.872964
AU,Limnodynastes,Limnodynastes tasmaniensis,138.499734,-34.821126
AU,Limnodynastes,Limnodynastes tasmaniensis,138.605928,-34.915183
AU,Limnodynastes,Limnodynastes tasmaniensis,140.281146,-34.176788
AU,Limnodynastes,Limnodynastes tasmaniensis,138.821127,-34.731709
AU,Limnodynastes,Limnodynastes tasmaniensis,140.35645,-34.163858
AU,Limnodynastes,Limnodynastes tasmaniensis,138.91743,-35.517512
AU,Limnodynastes,Limnodynastes tasmaniensis,138.64939,-34.884701
AU,Limnodynastes,Limnodynastes tasmaniensis,138.041055,-32.837903
AU,Limnodynastes,Limnodynastes tasmaniensis,139.386997,-35.325611
AU,Limnodynastes,Limnodynastes tasmaniensis,138.941751,-35.550995
AU,Limnodynastes,Limnodynastes tasmaniensis,138.97701,-35.405887
AU,Limnodynastes,Limnodynastes tasmaniensis,138.937809,-35.5495
AU,Limnodynastes,Limnodynastes tasmaniensis,138.954456,-35.556976
AU,Limnodynastes,Limnodynastes tasmaniensis,139.137997,-35.370664
AU,Limnodynastes,Limnodynastes tasmaniensis,138.647402,-34.885175
AU,Limnodynastes,Limnodynastes tasmaniensis,138.637509,-34.975142
AU,Limnodynastes,Limnodynastes tasmaniensis,140.858191,-33.968231
AU,Limnodynastes,Limnodynastes tasmaniensis,138.451919,-35.320068
AU,Limnodynastes,Limnodynastes tasmaniensis,140.353882,-34.175835
AU,Limnodynastes,Limnodynastes tasmaniensis,138.556358,-35.088194
AU,Limnodynastes,Limnodynastes tasmaniensis,138.597666,-35.552178
AU,Limnodynastes,Limnodynastes tasmaniensis,138.502196,-35.376138
AU,Limnodynastes,Limnodynastes tasmaniensis,138.749465,-34.976532
AU,Limnodynastes,Limnodynastes tasmaniensis,138.768773,-35.498339
AU,Limnodynastes,Limnodynastes tasmaniensis,140.331962,-34.159119
AU,Limnodynastes,Limnodynastes tasmaniensis,140.774898,-34.09756
AU,Limnodynastes,Limnodynastes tasmaniensis,139.959757,-34.164396000000004
AU,Limnodynastes,Limnodynastes tasmaniensis,138.597069,-35.552746
AU,Limnodynastes,Limnodynastes tasmaniensis,140.353847,-34.175947
AU,Limnodynastes,Limnodynastes tasmaniensis,140.81868,-34.05838
AU,Limnodynastes,Limnodynastes tasmaniensis,139.972224,-34.174377
AU,Limnodynastes,Limnodynastes tasmaniensis,138.973234,-35.409993
AU,Limnodynastes,Limnodynastes tasmaniensis,139.150947,-35.368876
AU,Limnodynastes,Limnodynastes tasmaniensis,138.95499,-35.557159
AU,Limnodynastes,Limnodynastes tasmaniensis,138.898877,-35.515566
AU,Limnodynastes,Limnodynastes tasmaniensis,138.833478,-35.408373
AU,Limnodynastes,Limnodynastes tasmaniensis,139.316617,-35.490185
AU,Limnodynastes,Limnodynastes tasmaniensis,138.541264,-34.933951
AU,Limnodynastes,Limnodynastes tasmaniensis,144.947269,-37.694193
AU,Limnodynastes,Limnodynastes tasmaniensis,145.223738,-37.8387
AU,Limnodynastes,Limnodynastes tasmaniensis,146.199845,-38.255162
